,id_season,tm,opp,game_nb,before_average_W_ratio,before_average_W_ratio_opp,extdom_ext,rest,before_average_pts_tm,before_average_pts_opp,before_average_pts_tm_opp,before_average_pts_opp_opp,id,results
2919,2011,PHO,MIA,28,0.4814814814814814,0.7,0,3,108.5,110.2,100.8,91.5,2010-12-23_MIA_PHO,0
2920,2011,PHO,LAC,29,0.4642857142857143,0.2666666666666666,1,3,107.6,109.6,96.7,100.7,2010-12-26_PHO_LAC,0
2921,2011,PHO,PHI,30,0.4482758620689655,0.3870967741935484,0,3,107.4,109.6,95.6,96.8,2010-12-29_PHI_PHO,0
2922,2011,PHO,DET,31,0.4333333333333333,0.34375,0,2,107.5,110.0,96.0,100.1,2010-12-31_DET_PHO,1
2923,2011,PHO,NYK,34,0.4242424242424242,0.5882352941176471,0,2,106.1,108.2,107.8,106.5,2011-01-07_NYK_PHO,0
2924,2011,PHO,POR,38,0.4324324324324324,0.5128205128205128,0,2,106.0,108.9,95.1,95.0,2011-01-14_POR_PHO,1
2925,2011,PHO,NYK,39,0.4473684210526316,0.5641025641025641,1,3,106.2,109.0,107.2,106.1,2011-01-17_PHO_NYK,1
2926,2011,PHO,CLE,40,0.4615384615384615,0.2,1,2,106.8,109.3,93.6,104.9,2011-01-19_PHO_CLE,1
2927,2011,PHO,WAS,41,0.475,0.3,1,2,106.8,109.0,96.7,102.4,2011-01-21_PHO_WAS,1
2928,2011,PHO,DET,42,0.4878048780487805,0.3488372093023256,1,1,106.8,108.6,95.1,99.6,2011-01-22_PHO_DET,0
2929,2011,PHO,PHI,43,0.4761904761904761,0.4186046511627907,1,2,106.0,107.8,97.0,97.3,2011-01-24_PHO_PHI,0
2930,2011,PHO,CHA,44,0.4651162790697674,0.4186046511627907,0,2,105.8,107.7,92.7,96.2,2011-01-26_CHA_PHO,0
2931,2011,PHO,BOS,45,0.4545454545454545,0.7777777777777778,0,2,105.8,107.9,99.3,91.5,2011-01-28_BOS_PHO,1
2932,2011,PHO,NOH,46,0.4666666666666667,0.6458333333333334,0,2,105.4,107.0,94.7,91.4,2011-01-30_NOH_PHO,1
2933,2011,PHO,MIL,47,0.4782608695652174,0.4130434782608695,0,3,105.4,106.9,91.9,93.1,2011-02-02_MIL_PHO,1
2934,2011,PHO,OKC,48,0.4893617021276595,0.6458333333333334,0,2,105.1,106.3,104.2,102.5,2011-02-04_OKC_PHO,0
2935,2011,PHO,GSW,49,0.4791666666666667,0.4489795918367347,1,3,105.1,106.4,103.2,105.9,2011-02-07_PHO_GSW,1
2936,2011,PHO,GSW,50,0.4897959183673469,0.4509803921568627,0,3,105.1,106.1,103.2,106.0,2011-02-10_GSW_PHO,1
2937,2011,PHO,UTA,51,0.5,0.5740740740740741,1,1,105.3,105.7,99.6,99.6,2011-02-11_PHO_UTA,1
2938,2011,PHO,DAL,54,0.5094339622641509,0.7090909090909091,0,2,105.1,105.4,98.7,95.4,2011-02-17_DAL_PHO,0
2939,2011,PHO,ATL,55,0.5,0.6071428571428571,0,6,105.1,105.5,96.5,95.6,2011-02-23_ATL_PHO,1
2940,2011,PHO,TOR,56,0.509090909090909,0.2758620689655172,1,2,105.1,105.3,99.0,104.8,2011-02-25_PHO_TOR,1
2941,2011,PHO,IND,57,0.5178571428571429,0.4561403508771929,1,2,105.2,105.1,99.5,99.7,2011-02-27_PHO_IND,1
2942,2011,PHO,MIL,60,0.5254237288135594,0.3898305084745763,1,2,105.2,105.3,91.4,92.8,2011-03-04_PHO_MIL,1
2943,2011,PHO,DEN,63,0.532258064516129,0.578125,0,2,105.5,105.3,107.2,104.0,2011-03-10_DEN_PHO,0
2944,2011,PHO,ORL,64,0.5238095238095238,0.6212121212121212,0,3,105.3,105.5,100.1,94.7,2011-03-13_ORL_PHO,0
2945,2011,PHO,HOU,65,0.515625,0.4925373134328358,1,1,105.1,105.6,105.9,104.7,2011-03-14_PHO_HOU,0
2946,2011,PHO,GSW,67,0.5,0.4411764705882353,0,2,104.7,105.3,103.2,105.9,2011-03-18_GSW_PHO,1
2947,2011,PHO,LAC,68,0.5074626865671642,0.3857142857142857,1,2,104.8,105.2,98.5,101.5,2011-03-20_PHO_LAC,1
2948,2011,PHO,LAL,69,0.5147058823529411,0.7142857142857143,1,2,104.8,105.1,101.3,94.8,2011-03-22_PHO_LAL,0
2949,2011,PHO,NOH,71,0.5142857142857142,0.5694444444444444,0,2,105.4,105.6,95.1,93.3,2011-03-25_NOH_PHO,0
2950,2011,PHO,DAL,72,0.5070422535211268,0.7083333333333334,0,2,105.3,105.6,100.2,95.9,2011-03-27_DAL_PHO,0
2951,2011,PHO,LAC,75,0.4864864864864865,0.3866666666666666,0,2,105.0,105.7,98.9,101.9,2011-04-01_LAC_PHO,1
2952,2011,PHO,SAS,76,0.4933333333333333,0.75,1,2,105.1,105.6,103.4,98.0,2011-04-03_PHO_SAS,0
2953,2011,PHO,CHI,77,0.4868421052631579,0.7368421052631579,1,2,105.0,105.7,98.7,91.4,2011-04-05_PHO_CHI,0
2954,2011,PHO,SAS,82,0.4814814814814814,0.7530864197530864,0,2,105.0,105.9,103.7,97.9,2011-04-13_SAS_PHO,1
2955,2011,POR,LAC,2,1.0,0.0,1,1,106.0,92.0,0.0,0.0,2010-10-27_POR_LAC,1
2956,2011,POR,NYK,3,1.0,0.5,1,3,102.0,90.0,99.5,99.0,2010-10-30_POR_NYK,1
2957,2011,POR,CHI,4,1.0,0.5,1,2,101.3,91.7,98.0,98.5,2010-11-01_POR_CHI,0
2958,2011,POR,MIL,5,0.75,0.3333333333333333,1,1,100.5,96.2,91.3,93.0,2010-11-02_POR_MIL,1
2959,2011,POR,TOR,7,0.6666666666666666,0.2,0,2,99.7,94.7,102.6,104.6,2010-11-06_TOR_POR,1
2960,2011,POR,DET,9,0.625,0.2857142857142857,0,2,98.9,96.6,94.7,99.6,2010-11-09_DET_POR,1
2961,2011,POR,OKC,10,0.6666666666666666,0.5714285714285714,1,3,99.0,94.6,100.1,103.9,2010-11-12_POR_OKC,0
2962,2011,POR,NOH,11,0.6,1.0,1,1,99.9,96.1,98.0,90.1,2010-11-13_POR_NOH,0
2963,2011,POR,MEM,12,0.5454545454545454,0.3636363636363636,1,3,98.7,97.1,101.6,105.5,2010-11-16_POR_MEM,1
2964,2011,POR,DEN,13,0.5833333333333334,0.5454545454545454,0,2,98.8,97.2,105.8,104.5,2010-11-18_DEN_POR,1
2965,2011,POR,PHI,17,0.5,0.2352941176470588,1,2,96.2,96.8,97.8,100.9,2010-11-30_POR_PHI,0
2966,2011,POR,BOS,18,0.4705882352941176,0.7647058823529411,1,1,95.2,96.2,100.8,92.9,2010-12-01_POR_BOS,0
2967,2011,POR,LAC,20,0.4210526315789473,0.2,0,2,94.4,95.7,97.6,104.3,2010-12-05_LAC_POR,1
2968,2011,POR,PHO,21,0.45,0.55,0,2,94.6,95.4,109.8,110.4,2010-12-07_PHO_POR,1
2969,2011,POR,ORL,22,0.4761904761904761,0.7142857142857143,0,2,95.2,95.6,97.4,90.8,2010-12-09_ORL_POR,1
2970,2011,POR,PHO,23,0.5,0.5,1,1,95.3,95.0,108.8,109.9,2010-12-10_POR_PHO,1
2971,2011,POR,MIN,27,0.4615384615384615,0.2307692307692307,0,2,94.1,95.0,102.4,109.8,2010-12-17_MIN_POR,1
2972,2011,POR,DEN,32,0.5161290322580645,0.5517241379310345,1,1,95.3,95.0,106.5,105.2,2010-12-28_POR_DEN,0
2973,2011,POR,UTA,33,0.5,0.6875,0,2,94.7,95.0,100.2,97.0,2010-12-30_UTA_POR,1
2974,2011,POR,DAL,35,0.5294117647058824,0.7575757575757576,1,2,95.0,94.6,98.3,93.5,2011-01-04_POR_DAL,0
2975,2011,POR,MIN,37,0.5277777777777778,0.25,1,2,94.8,94.4,102.8,108.6,2011-01-07_POR_MIN,1
2976,2011,POR,MIA,38,0.5405405405405406,0.7631578947368421,0,2,95.2,94.5,101.6,92.0,2011-01-09_MIA_POR,0
2977,2011,POR,NYK,39,0.5263157894736842,0.5833333333333334,0,2,95.3,94.8,107.6,106.3,2011-01-11_NYK_POR,0
2978,2011,POR,PHO,40,0.5128205128205128,0.4324324324324324,1,3,95.1,95.0,106.0,108.9,2011-01-14_POR_PHO,0
2979,2011,POR,NJN,41,0.5,0.2564102564102564,0,1,95.5,95.5,92.3,99.1,2011-01-15_NJN_POR,1
2980,2011,POR,SAC,43,0.5238095238095238,0.2307692307692307,1,2,95.9,95.5,97.1,102.8,2011-01-19_POR_SAC,1
2981,2011,POR,LAC,44,0.5348837209302325,0.3902439024390244,0,1,95.9,95.3,99.4,101.3,2011-01-20_LAC_POR,1
2982,2011,POR,IND,45,0.5454545454545454,0.4102564102564102,0,2,96.1,95.3,97.3,98.3,2011-01-22_IND_POR,1
2983,2011,POR,DEN,49,0.5416666666666666,0.5833333333333334,1,1,95.5,94.9,107.5,104.6,2011-02-02_POR_DEN,0
2984,2011,POR,CLE,51,0.52,0.16,1,1,95.2,95.3,94.0,105.5,2011-02-05_POR_CLE,1
2985,2011,POR,CHI,52,0.5294117647058824,0.6938775510204082,0,2,95.5,95.5,98.1,92.1,2011-02-07_CHI_POR,1
2986,2011,POR,TOR,53,0.5384615384615384,0.2641509433962264,1,4,95.8,95.6,98.8,104.8,2011-02-11_POR_TOR,1
2987,2011,POR,DET,54,0.5471698113207547,0.3703703703703703,1,2,95.9,95.6,94.7,98.7,2011-02-13_POR_DET,1
2988,2011,POR,MIN,55,0.5555555555555556,0.2407407407407407,1,1,96.1,95.7,102.6,108.4,2011-02-14_POR_MIN,1
2989,2011,POR,DEN,58,0.5614035087719298,0.576271186440678,0,2,96.3,95.6,107.5,104.7,2011-02-25_DEN_POR,1
2990,2011,POR,ORL,63,0.5645161290322581,0.6349206349206349,1,2,96.2,95.5,100.0,94.2,2011-03-07_POR_ORL,1
2991,2011,POR,CLE,68,0.5671641791044776,0.1969696969696969,0,2,96.1,95.4,95.4,105.5,2011-03-17_CLE_POR,1
2992,2011,POR,PHI,69,0.5735294117647058,0.5217391304347826,0,2,96.3,95.0,99.1,97.2,2011-03-19_PHI_POR,1
2993,2011,POR,LAL,70,0.5797101449275363,0.7101449275362319,1,1,96.5,95.1,101.5,95.0,2011-03-20_POR_LAL,0
2994,2011,POR,WAS,71,0.5714285714285714,0.25,0,2,96.3,94.9,96.4,104.1,2011-03-22_WAS_POR,1
2995,2011,POR,OKC,73,0.5833333333333334,0.6619718309859155,1,2,96.5,94.7,104.5,101.0,2011-03-27_POR_OKC,0
2996,2011,POR,SAS,74,0.5753424657534246,0.7808219178082192,1,1,96.4,94.8,103.5,97.5,2011-03-28_POR_SAS,1
2997,2011,POR,NOH,75,0.581081081081081,0.5675675675675675,1,2,96.4,94.7,95.1,93.5,2011-03-30_POR_NOH,0
2998,2011,POR,OKC,76,0.5733333333333334,0.6756756756756757,0,2,96.4,94.7,104.7,100.9,2011-04-01_OKC_POR,1
2999,2011,POR,GSW,78,0.5844155844155844,0.4285714285714285,0,2,96.5,94.7,103.2,106.1,2011-04-05_GSW_POR,0
3000,2011,POR,UTA,79,0.5769230769230769,0.4743589743589743,1,2,96.4,94.9,99.6,101.4,2011-04-07_POR_UTA,1
3001,2011,POR,LAL,80,0.5822784810126582,0.7051282051282052,0,1,96.4,94.8,101.4,94.9,2011-04-08_LAL_POR,1
3002,2011,POR,MEM,81,0.5875,0.575,0,4,96.4,94.6,100.0,97.4,2011-04-12_MEM_POR,1
3003,2011,POR,GSW,82,0.5925925925925926,0.4320987654320987,1,1,96.4,94.6,103.3,106.0,2011-04-13_POR_GSW,0
3004,2011,SAC,NJN,2,1.0,1.0,1,2,117.0,116.0,101.0,98.0,2010-10-29_SAC_NJN,0
3005,2011,SAC,CLE,3,0.5,0.5,1,1,108.5,111.0,88.0,94.0,2010-10-30_SAC_CLE,1
3006,2011,SAC,TOR,4,0.6666666666666666,0.5,0,2,108.0,108.7,97.0,89.5,2010-11-01_TOR_SAC,1
3007,2011,SAC,MEM,6,0.6,0.3333333333333333,0,3,107.0,109.2,106.0,110.0,2010-11-06_MEM_SAC,0
3008,2011,SAC,MIN,7,0.5,0.125,0,4,104.3,107.7,96.9,112.5,2010-11-10_MIN_SAC,0
3009,2011,SAC,PHO,8,0.4285714285714285,0.4285714285714285,1,2,102.1,106.3,108.3,109.6,2010-11-12_SAC_PHO,0
3010,2011,SAC,DET,9,0.375,0.3333333333333333,0,2,100.5,105.9,94.9,100.4,2010-11-14_DET_SAC,0
3011,2011,SAC,NYK,10,0.3333333333333333,0.2727272727272727,0,3,99.8,105.2,103.3,106.5,2010-11-17_NYK_SAC,0
3012,2011,SAC,NJN,11,0.3,0.3636363636363636,0,2,100.4,106.0,92.8,95.9,2010-11-19_NJN_SAC,1
3013,2011,SAC,LAC,14,0.3076923076923077,0.1333333333333333,1,3,95.7,100.8,96.9,105.7,2010-11-25_SAC_LAC,0
3014,2011,SAC,CHI,15,0.2857142857142857,0.5714285714285714,0,2,94.7,100.7,102.0,99.4,2010-11-27_CHI_SAC,0
3015,2011,SAC,LAL,17,0.25,0.6842105263157895,1,3,94.3,100.8,108.2,100.6,2010-12-03_SAC_LAL,0
3016,2011,SAC,DAL,18,0.2352941176470588,0.7894736842105263,0,1,93.5,101.5,97.7,91.6,2010-12-04_DAL_SAC,0
3017,2011,SAC,WAS,20,0.2105263157894736,0.3,0,2,93.8,101.5,98.4,106.1,2010-12-08_WAS_SAC,1
3018,2011,SAC,MIA,21,0.25,0.6666666666666666,0,3,95.0,101.0,100.8,91.6,2010-12-11_MIA_SAC,0
3019,2011,SAC,HOU,22,0.238095238095238,0.391304347826087,1,3,94.4,101.1,104.9,104.9,2010-12-14_SAC_HOU,0
3020,2011,SAC,GSW,26,0.2,0.3333333333333333,0,2,94.3,101.6,100.9,106.8,2010-12-21_GSW_SAC,0
3021,2011,SAC,LAC,28,0.1851851851851851,0.2903225806451613,0,4,94.3,101.5,97.0,100.8,2010-12-27_LAC_SAC,0
3022,2011,SAC,MEM,29,0.1785714285714285,0.4516129032258064,0,2,94.5,101.5,99.7,99.8,2010-12-29_MEM_SAC,1
3023,2011,SAC,ATL,32,0.2258064516129032,0.6111111111111112,0,2,94.4,101.0,96.8,94.8,2011-01-04_ATL_SAC,0
3024,2011,SAC,DEN,33,0.21875,0.5882352941176471,0,2,94.6,101.2,106.3,104.1,2011-01-06_DEN_SAC,1
3025,2011,SAC,TOR,34,0.2424242424242424,0.3333333333333333,1,3,95.4,101.3,100.6,105.1,2011-01-09_SAC_TOR,0
3026,2011,SAC,WAS,35,0.2352941176470588,0.2571428571428571,1,2,95.9,101.8,95.5,101.6,2011-01-11_SAC_WAS,0
3027,2011,SAC,BOS,36,0.2285714285714285,0.7567567567567568,1,1,97.0,102.7,99.0,91.8,2011-01-12_SAC_BOS,0
3028,2011,SAC,NYK,37,0.2222222222222222,0.5789473684210527,1,2,96.9,103.2,107.8,106.4,2011-01-14_SAC_NYK,1
3029,2011,SAC,DET,38,0.2432432432432432,0.3333333333333333,1,1,96.8,102.6,95.4,100.3,2011-01-15_SAC_DET,0
3030,2011,SAC,ATL,39,0.2368421052631578,0.6341463414634146,1,2,97.1,102.8,98.1,95.3,2011-01-17_SAC_ATL,0
3031,2011,SAC,POR,40,0.2307692307692307,0.5238095238095238,0,2,97.1,102.8,95.9,95.5,2011-01-19_POR_SAC,0
3032,2011,SAC,CHA,43,0.238095238095238,0.4047619047619047,0,1,97.2,102.4,92.7,96.4,2011-01-25_CHA_SAC,0
3033,2011,SAC,LAL,44,0.2325581395348837,0.717391304347826,1,3,97.0,102.2,103.8,96.3,2011-01-28_SAC_LAL,1
3034,2011,SAC,NOH,45,0.25,0.6595744680851063,0,1,97.1,102.1,94.6,91.2,2011-01-29_NOH_SAC,1
3035,2011,SAC,BOS,46,0.2666666666666666,0.7659574468085106,0,3,97.2,101.9,98.9,91.6,2011-02-01_BOS_SAC,0
3036,2011,SAC,UTA,48,0.2553191489361702,0.5769230769230769,0,3,97.1,102.0,99.8,99.7,2011-02-07_UTA_SAC,0
3037,2011,SAC,OKC,52,0.2549019607843137,0.6415094339622641,1,2,97.6,102.2,104.3,102.5,2011-02-15_SAC_OKC,0
3038,2011,SAC,MIA,54,0.2452830188679245,0.7321428571428571,1,6,97.6,102.9,101.9,94.1,2011-02-22_SAC_MIA,0
3039,2011,SAC,CHA,56,0.2545454545454545,0.4385964912280701,1,2,97.9,103.2,94.1,96.6,2011-02-25_SAC_CHA,0
3040,2011,SAC,MEM,57,0.25,0.5423728813559322,1,1,97.9,103.3,99.8,98.3,2011-02-26_SAC_MEM,0
3041,2011,SAC,LAC,58,0.2456140350877192,0.35,0,2,97.8,103.6,98.2,101.8,2011-02-28_LAC_SAC,1
3042,2011,SAC,UTA,60,0.2542372881355932,0.5161290322580645,1,3,98.0,103.6,99.6,100.2,2011-03-05_SAC_UTA,0
3043,2011,SAC,HOU,61,0.25,0.5,0,2,98.0,103.7,105.6,104.4,2011-03-07_HOU_SAC,0
3044,2011,SAC,ORL,62,0.2459016393442623,0.625,0,2,98.1,104.0,99.7,94.1,2011-03-09_ORL_SAC,0
3045,2011,SAC,SAS,63,0.2419354838709677,0.8125,1,2,98.1,104.0,103.5,96.7,2011-03-11_SAC_SAS,0
3046,2011,SAC,GSW,65,0.234375,0.4545454545454545,0,2,98.3,104.2,102.9,105.4,2011-03-14_GSW_SAC,1
3047,2011,SAC,CLE,66,0.2461538461538461,0.1846153846153846,0,2,98.8,104.5,95.4,105.7,2011-03-16_CLE_SAC,0
3048,2011,SAC,PHI,67,0.2424242424242424,0.5147058823529411,0,2,98.7,104.4,99.1,97.5,2011-03-18_PHI_SAC,0
3049,2011,SAC,MIN,68,0.2388059701492537,0.2428571428571428,1,2,98.4,104.3,101.5,106.8,2011-03-20_SAC_MIN,1
3050,2011,SAC,CHI,69,0.25,0.7205882352941176,1,1,98.8,104.2,97.8,91.2,2011-03-21_SAC_CHI,0
3051,2011,SAC,MIL,70,0.2463768115942029,0.4057971014492754,1,2,98.7,104.6,91.5,92.6,2011-03-23_SAC_MIL,1
3052,2011,SAC,PHI,72,0.2676056338028169,0.5138888888888888,1,2,98.9,104.2,99.2,97.6,2011-03-27_SAC_PHI,1
3053,2011,SAC,DEN,74,0.2876712328767123,0.6027397260273972,1,1,99.3,104.4,107.7,103.1,2011-03-30_SAC_DEN,0
3054,2011,SAC,DEN,75,0.2837837837837837,0.6081081081081081,0,2,99.2,104.4,107.6,102.9,2011-04-01_DEN_SAC,0
3055,2011,SAC,HOU,77,0.2894736842105263,0.5324675324675324,1,2,99.1,104.3,106.2,104.2,2011-04-05_SAC_HOU,1
3056,2011,SAC,SAS,78,0.2987012987012987,0.7564102564102564,1,1,99.2,104.2,103.5,97.8,2011-04-06_SAC_SAS,0
3057,2011,SAC,MEM,79,0.2948717948717949,0.5641025641025641,1,2,99.1,104.5,99.9,97.5,2011-04-08_SAC_MEM,0
3058,2011,SAC,OKC,81,0.3,0.675,0,1,99.1,104.4,104.6,100.8,2011-04-11_OKC_SAC,0
3059,2011,SAS,NOH,2,1.0,1.0,0,3,122.0,109.0,98.0,93.0,2010-10-30_NOH_SAS,0
3060,2011,SAS,LAC,3,0.5,0.0,1,2,106.0,104.0,87.3,102.0,2010-11-01_SAS_LAC,1
3061,2011,SAS,PHO,4,0.6666666666666666,0.3333333333333333,1,2,103.0,98.7,102.7,104.7,2010-11-03_SAS_PHO,1
3062,2011,SAS,HOU,5,0.75,0.0,0,3,105.2,101.5,107.8,114.5,2010-11-06_HOU_SAS,1
3063,2011,SAS,PHI,8,0.8571428571428571,0.2222222222222222,0,3,106.7,101.9,100.6,102.0,2010-11-13_PHI_SAS,1
3064,2011,SAS,CHI,10,0.8888888888888888,0.6666666666666666,0,3,108.9,101.1,103.9,99.4,2010-11-17_CHI_SAS,1
3065,2011,SAS,UTA,11,0.9,0.6666666666666666,1,2,108.3,100.4,102.2,100.9,2010-11-19_SAS_UTA,1
3066,2011,SAS,ORL,13,0.9166666666666666,0.75,0,2,107.8,98.2,97.8,90.2,2010-11-22_ORL_SAS,1
3067,2011,SAS,MIN,14,0.9230769230769232,0.2666666666666666,1,2,107.6,98.1,101.0,110.4,2010-11-24_SAS_MIN,1
3068,2011,SAS,GSW,17,0.875,0.4705882352941176,1,2,107.2,98.9,101.6,105.8,2010-11-30_SAS_GSW,1
3069,2011,SAS,LAC,18,0.8823529411764706,0.1666666666666666,1,1,107.8,98.8,97.7,105.1,2010-12-01_SAS_LAC,0
3070,2011,SAS,NOH,20,0.8421052631578947,0.6842105263157895,0,2,106.6,98.5,95.5,91.8,2010-12-05_NOH_SAS,1
3071,2011,SAS,MIL,24,0.8695652173913043,0.4347826086956521,0,3,106.4,96.5,92.0,93.2,2010-12-15_MIL_SAS,1
3072,2011,SAS,DEN,25,0.875,0.625,1,1,105.8,96.2,106.8,104.4,2010-12-16_SAS_DEN,1
3073,2011,SAS,MEM,26,0.88,0.4444444444444444,0,2,106.1,96.8,99.7,100.2,2010-12-18_MEM_SAS,1
3074,2011,SAS,PHO,27,0.8846153846153846,0.5,0,2,106.3,97.2,108.4,109.9,2010-12-20_PHO_SAS,1
3075,2011,SAS,ORL,29,0.8928571428571429,0.5714285714285714,1,1,106.9,97.9,96.1,93.2,2010-12-23_SAS_ORL,0
3076,2011,SAS,WAS,30,0.8620689655172413,0.2592592592592592,0,3,106.7,98.7,96.9,103.6,2010-12-26_WAS_SAS,1
3077,2011,SAS,DAL,32,0.8709677419354839,0.8,1,2,105.9,97.6,98.7,93.1,2010-12-30_SAS_DAL,1
3078,2011,SAS,IND,36,0.8285714285714286,0.4375,1,2,105.8,97.9,96.8,97.6,2011-01-07_SAS_IND,1
3079,2011,SAS,MIN,37,0.8333333333333334,0.2432432432432432,0,2,105.3,97.6,102.6,108.5,2011-01-09_MIN_SAS,1
3080,2011,SAS,MIN,38,0.8378378378378378,0.2368421052631578,1,2,105.0,97.4,102.3,108.2,2011-01-11_SAS_MIN,1
3081,2011,SAS,MIL,39,0.8421052631578947,0.4,1,1,105.1,97.3,91.3,93.1,2011-01-12_SAS_MIL,1
3082,2011,SAS,DAL,40,0.8461538461538461,0.7027027027027027,0,2,104.7,97.0,97.8,94.2,2011-01-14_DAL_SAS,1
3083,2011,SAS,DEN,41,0.85,0.5897435897435898,0,2,104.6,96.8,107.5,104.0,2011-01-16_DEN_SAS,1
3084,2011,SAS,TOR,42,0.8536585365853658,0.3170731707317073,0,3,104.8,96.8,100.2,104.5,2011-01-19_TOR_SAS,1
3085,2011,SAS,GSW,45,0.8409090909090909,0.4418604651162791,1,2,103.9,96.6,103.3,106.5,2011-01-24_SAS_GSW,1
3086,2011,SAS,UTA,46,0.8444444444444444,0.6,1,2,104.1,96.8,99.9,99.4,2011-01-26_SAS_UTA,1
3087,2011,SAS,HOU,47,0.8478260869565217,0.4583333333333333,0,3,104.3,96.9,105.3,104.8,2011-01-29_HOU_SAS,1
3088,2011,SAS,DET,51,0.84,0.3725490196078431,1,4,103.9,96.8,94.7,98.6,2011-02-08_SAS_DET,1
3089,2011,SAS,PHI,53,0.8461538461538461,0.4615384615384615,1,2,103.9,96.7,98.2,97.3,2011-02-11_SAS_PHI,0
3090,2011,SAS,WAS,54,0.8301886792452831,0.2745098039215686,1,1,103.3,96.4,96.7,102.9,2011-02-12_SAS_WAS,1
3091,2011,SAS,MEM,60,0.8305084745762712,0.5409836065573771,1,2,103.5,96.3,99.9,98.1,2011-03-01_SAS_MEM,0
3092,2011,SAS,CLE,61,0.8166666666666667,0.1864406779661017,1,1,103.3,96.6,95.8,105.9,2011-03-02_SAS_CLE,1
3093,2011,SAS,MIA,62,0.819672131147541,0.7049180327868853,0,2,103.4,96.6,101.9,94.5,2011-03-04_MIA_SAS,1
3094,2011,SAS,DET,64,0.8095238095238095,0.359375,0,3,103.4,96.6,95.8,99.7,2011-03-09_DET_SAS,1
3095,2011,SAS,SAC,65,0.8125,0.2419354838709677,0,2,103.5,96.7,98.1,104.0,2011-03-11_SAC_SAS,1
3096,2011,SAS,HOU,66,0.8153846153846154,0.5,1,1,103.6,96.8,105.9,104.5,2011-03-12_SAS_HOU,1
3097,2011,SAS,DAL,68,0.8059701492537313,0.7058823529411765,1,4,103.4,97.2,100.4,96.5,2011-03-18_SAS_DAL,1
3098,2011,SAS,CHA,69,0.8088235294117647,0.4117647058823529,0,1,103.3,97.1,92.9,96.8,2011-03-19_CHA_SAS,1
3099,2011,SAS,GSW,70,0.8115942028985508,0.4285714285714285,0,2,103.4,97.1,102.7,105.8,2011-03-21_GSW_SAS,1
3100,2011,SAS,DEN,71,0.8142857142857143,0.5915492957746479,1,2,103.5,97.1,107.5,103.1,2011-03-23_SAS_DEN,0
3101,2011,SAS,MEM,73,0.7916666666666666,0.547945205479452,1,2,103.5,97.3,99.9,98.1,2011-03-27_SAS_MEM,0
3102,2011,SAS,POR,74,0.7808219178082192,0.5753424657534246,0,1,103.5,97.5,96.4,94.8,2011-03-28_POR_SAS,0
3103,2011,SAS,BOS,75,0.7702702702702703,0.6986301369863014,0,3,103.4,97.6,96.6,90.9,2011-03-31_BOS_SAS,0
3104,2011,SAS,HOU,76,0.76,0.52,1,1,103.3,97.7,106.0,104.0,2011-04-01_SAS_HOU,0
3105,2011,SAS,PHO,77,0.75,0.4933333333333333,0,2,103.4,98.0,105.1,105.6,2011-04-03_PHO_SAS,1
3106,2011,SAS,ATL,78,0.7532467532467533,0.5714285714285714,1,2,103.6,97.9,95.3,95.3,2011-04-05_SAS_ATL,1
3107,2011,SAS,SAC,79,0.7564102564102564,0.2987012987012987,0,1,103.5,97.8,99.2,104.2,2011-04-06_SAC_SAS,1
3108,2011,SAS,UTA,80,0.759493670886076,0.4683544303797468,0,3,103.7,97.8,99.4,101.4,2011-04-09_UTA_SAS,1
3109,2011,SAS,LAL,81,0.7625,0.6875,1,3,103.8,97.8,101.3,95.2,2011-04-12_SAS_LAL,0
3110,2011,SAS,PHO,82,0.7530864197530864,0.4814814814814814,1,1,103.7,97.9,105.0,105.9,2011-04-13_SAS_PHO,0
3111,2011,TOR,CLE,2,0.0,1.0,0,2,93.0,98.0,95.0,87.0,2010-10-29_CLE_TOR,1
3112,2011,TOR,SAC,3,0.5,0.6666666666666666,1,3,97.0,89.5,108.0,108.7,2010-11-01_TOR_SAC,0
3113,2011,TOR,UTA,4,0.3333333333333333,0.3333333333333333,1,2,100.7,96.7,100.7,106.3,2010-11-03_TOR_UTA,0
3114,2011,TOR,POR,6,0.2,0.6666666666666666,1,1,102.6,104.6,99.7,94.7,2010-11-06_TOR_POR,0
3115,2011,TOR,GSW,7,0.1666666666666666,0.6666666666666666,0,2,99.5,103.3,103.5,102.5,2010-11-08_GSW_TOR,0
3116,2011,TOR,CHA,8,0.1428571428571428,0.1428571428571428,0,2,99.9,104.1,89.9,95.6,2010-11-10_CHA_TOR,0
3117,2011,TOR,ORL,9,0.125,0.7142857142857143,1,2,99.4,103.8,99.0,90.9,2010-11-12_TOR_ORL,1
3118,2011,TOR,MIA,10,0.2222222222222222,0.5555555555555556,1,1,100.6,104.0,102.0,92.6,2010-11-13_TOR_MIA,0
3119,2011,TOR,PHI,12,0.1818181818181818,0.1818181818181818,1,1,99.9,104.9,99.2,103.2,2010-11-17_TOR_PHI,1
3120,2011,TOR,HOU,13,0.25,0.2727272727272727,0,2,99.4,103.3,105.5,107.3,2010-11-19_HOU_TOR,1
3121,2011,TOR,BOS,14,0.3076923076923077,0.75,0,2,99.9,102.8,100.8,94.2,2010-11-21_BOS_TOR,1
3122,2011,TOR,PHI,15,0.3571428571428571,0.2142857142857142,0,3,100.1,102.6,98.6,101.7,2010-11-24_PHI_TOR,1
